user_id,signup_date,age,gender,country,device,os_version,app_version,language,acquisition_channel,subscription_type,last_active_date,churned_30d,sessions_7d,views,likes,avg_watch_time_sec,credits_purchased,credits_spent,episodes_completed,top_show_id,top_show_title,top_show_genre,top_show_launch_date,top_show_episode_count,event_count,recency_days,unique_event_types
1958dd10-a5e8-487b-89fd-04a9dd4fd9d8,2024-01-13 00:00:00+00:00,30,F,Colombia,iOS,16,1.8.0,es,organic,none,2025-10-05 00:00:00+00:00,0,5,12,3,156,32,25,9,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,35,96,7
19596824-3edb-4caa-925f-3fd5031e28df,2024-05-19 00:00:00+00:00,30,M,Mexico,Android,12,1.12.4,es,organic,basic,2025-05-27 00:00:00+00:00,1,5,6,0,51,0,0,8,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,30,147,7
195a12bf-8870-4429-be09-c4315c9e628c,2024-09-07 00:00:00+00:00,33,F,Mexico,Android,13,1.11.1,es,organic,basic,2025-10-04 00:00:00+00:00,0,7,17,1,155,0,0,11,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,64,32,7
195d5d2d-12ab-454f-b75b-806eef2c8798,2024-07-06 00:00:00+00:00,23,M,Colombia,Android,12,1.8.3,es,organic,none,2025-08-13 00:00:00+00:00,1,5,13,1,117,17,16,15,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,65,79,7
19603579-b93e-4a84-be35-cbee33e75bda,2024-07-07 00:00:00+00:00,25,F,Mexico,Android,14,1.12.0,es,meta_ads,none,2024-12-21 00:00:00+00:00,1,0,2,0,20,0,0,0,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,39,20,7
19710b67-8d5c-4c60-b3c2-e3b22be59053,2024-04-16 00:00:00+00:00,30,M,United States,iOS,17,1.11.1,es,referral,none,2025-08-24 00:00:00+00:00,1,2,9,2,156,6,6,13,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,33,118,7
199ff66c-262a-4796-a82d-36322d5e3e98,2024-04-29 00:00:00+00:00,19,F,Mexico,iOS,15,1.13.3,en,organic,basic,2025-10-09 00:00:00+00:00,0,0,17,2,89,11,0,8,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,27,41,6
19a779ca-56c2-46a7-ae67-fe0dd0cbab97,2024-01-18 00:00:00+00:00,36,F,Colombia,Android,12,1.9.4,es,tiktok,basic,2025-09-18 00:00:00+00:00,1,4,16,1,131,0,0,13,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,26,40,6
19a881d7-1e06-4ece-8862-665b1b8fca03,2024-06-14 00:00:00+00:00,39,F,Mexico,Android,13,1.12.1,es,tiktok,none,2025-09-24 00:00:00+00:00,0,5,17,2,79,6,6,9,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,36,39,7
19ae9b68-5919-4605-a6a1-456fc5a32645,2024-01-17 00:00:00+00:00,28,F,United States,iOS,15,1.12.1,es,tiktok,none,2025-10-03 00:00:00+00:00,0,3,16,0,91,21,21,8,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,36,52,7
19b2bc78-c70c-4b74-a48c-38d7c323188f,2025-01-28 00:00:00+00:00,37,M,United States,iOS,15,1.12.3,es,organic,none,2025-08-09 00:00:00+00:00,1,1,15,0,147,24,22,7,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,30,106,7
19c67888-cf45-429b-87d5-16504a98ef6a,2024-02-19 00:00:00+00:00,39,M,Mexico,iOS,17,1.14.1,es,organic,none,2025-09-09 00:00:00+00:00,1,2,18,1,99,12,6,3,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,32,86,7
19ca49b9-1c39-4195-b91f-6a7f9b6f3717,2024-02-06 00:00:00+00:00,35,F,United States,Android,14,1.13.0,es,instagram,premium,2025-09-09 00:00:00+00:00,1,2,14,0,90,0,0,2,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,27,48,6
19d3067f-d8a8-41db-bc78-3b707bc0f123,2024-09-06 00:00:00+00:00,40,F,Colombia,Android,13,1.8.3,en,referral,none,2025-10-14 00:00:00+00:00,0,1,13,2,111,40,40,2,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,36,22,7
19d41ec0-42ae-4d41-8f28-0f61aabd7621,2024-01-01 00:00:00+00:00,35,F,Colombia,iOS,15,1.13.2,es,tiktok,none,2025-10-13 00:00:00+00:00,0,1,9,0,174,15,15,11,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,35,61,7
19d71b31-80f1-43bf-9b8d-a38aaaf3675c,2024-10-26 00:00:00+00:00,29,F,Colombia,iOS,15,1.14.0,en,organic,none,2025-10-13 00:00:00+00:00,0,3,10,2,166,15,12,2,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,30,71,7
19f15411-4277-494a-a987-8a9683ded9bd,2024-04-28 00:00:00+00:00,33,F,Colombia,iOS,16,1.8.4,es,organic,basic,2025-10-20 00:00:00+00:00,0,0,16,1,232,0,0,5,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,35,35,7
1a0737e5-a411-4c45-88cd-ff6f07ccd554,2025-10-21 00:00:00+00:00,38,F,United States,Android,12,1.13.4,es,instagram,none,2025-10-21 00:00:00+00:00,0,3,9,0,134,12,12,1,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,27,76,7
1a1ad8cc-902d-4e9a-8bf6-093f574a8a0b,2025-06-02 00:00:00+00:00,34,F,Colombia,iOS,15,1.11.4,es,organic,none,2025-10-02 00:00:00+00:00,0,2,15,1,130,19,7,12,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,34,53,7
1a1cbc31-80c1-4b69-a6a2-e97f4e908318,2024-06-08 00:00:00+00:00,35,M,United States,Android,12,1.12.4,es,organic,none,2024-12-04 00:00:00+00:00,1,1,12,0,120,0,0,7,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,62,14,7
1a270440-6bbc-4446-b298-f007ab57e78f,2024-09-28 00:00:00+00:00,26,M,Argentina,Android,14,1.14.2,es,organic,none,2025-10-14 00:00:00+00:00,0,2,12,3,110,5,0,13,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,33,19,7
1a4bf094-7c01-4758-a106-413db3e53663,2024-01-24 00:00:00+00:00,36,F,Colombia,Android,12,1.14.4,es,tiktok,basic,2025-10-05 00:00:00+00:00,0,3,12,2,71,0,0,3,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,33,121,7
1a4e6959-d625-4344-a989-d04aca33ce20,2025-03-02 00:00:00+00:00,25,M,Colombia,iOS,17,1.10.1,es,organic,none,2025-09-02 00:00:00+00:00,1,0,0,0,20,15,-1,1,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,34,72,7
1a7ac903-ccf8-4d81-84ab-6f459a90e4b7,2024-01-13 00:00:00+00:00,31,F,Colombia,Android,13,1.9.2,es,organic,none,2025-10-09 00:00:00+00:00,0,0,12,0,133,9,3,7,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,65,30,7
1a7e64ac-8a8e-434d-8687-deb4d2d27854,2024-07-18 00:00:00+00:00,26,F,Mexico,iOS,16,1.10.3,es,tiktok,none,2025-09-24 00:00:00+00:00,0,3,16,2,130,0,0,3,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,72,32,7
1a7ec988-3357-44cd-ac2d-015b9a990f4f,2024-08-15 00:00:00+00:00,21,M,Mexico,Android,12,1.9.0,es,instagram,none,2025-10-19 00:00:00+00:00,0,4,21,6,165,0,0,6,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,35,22,7
1a8466c9-77a0-4d4f-815f-b13fb20e3924,2024-04-25 00:00:00+00:00,26,F,Mexico,Android,13,1.13.1,es,organic,none,2025-10-15 00:00:00+00:00,0,2,9,1,27,0,0,12,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,29,19,7
1aa5e1c6-e4f7-4012-a8a4-3223cadced3f,2024-02-07 00:00:00+00:00,42,F,Colombia,Android,12,1.8.0,es,organic,none,2025-08-09 00:00:00+00:00,1,1,12,2,20,22,5,4,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,28,82,7
1aa613c6-7595-4348-8fb0-0b673a94b7b4,2024-05-18 00:00:00+00:00,39,F,Mexico,iOS,17,1.12.1,es,instagram,none,2025-09-30 00:00:00+00:00,0,3,12,0,72,10,7,7,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,60,35,7
1aabc4ef-07b3-414d-a42b-a1c465565bb0,2024-04-11 00:00:00+00:00,15,F,Mexico,Android,12,1.9.1,es,organic,premium,2025-10-20 00:00:00+00:00,0,0,15,1,103,0,0,5,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,32,71,7
1ab071e2-73d6-4d4e-ba0c-cb5eb8c325d0,2024-03-22 00:00:00+00:00,29,M,Colombia,iOS,15,1.13.2,en,organic,none,2025-04-24 00:00:00+00:00,1,4,12,2,172,7,-4,4,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,71,198,7
1ab5ebb8-60d0-41c1-8a9c-b8efb475729d,2025-09-30 00:00:00+00:00,38,Other,United States,Android,12,1.12.4,es,tiktok,none,2025-10-21 00:00:00+00:00,0,2,12,4,45,8,8,7,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,57,0,7
1ab7783e-ebe1-4675-8a8d-3cdbfb78ead7,2025-10-02 00:00:00+00:00,24,M,Colombia,Android,14,1.10.1,es,organic,none,2025-10-06 00:00:00+00:00,0,4,14,2,169,25,11,16,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,25,16,6
1ab9c916-3acc-416f-b1b2-8bf9391b282e,2024-02-11 00:00:00+00:00,48,F,Colombia,iOS,15,1.12.1,es,tiktok,none,2024-07-22 00:00:00+00:00,1,2,8,0,20,3,3,2,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,32,69,7
1ac7a7c9-2d30-45d9-b45c-360bb02f37ff,2024-05-18 00:00:00+00:00,23,M,Chile,Android,13,1.14.1,es,organic,basic,2025-10-18 00:00:00+00:00,0,3,17,3,110,0,0,6,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,64,39,7
1adc4124-0e7d-4f74-912d-b323877a6430,2024-05-22 00:00:00+00:00,28,M,Venezuela,Android,13,1.9.2,es,organic,none,2025-10-19 00:00:00+00:00,0,4,21,2,97,24,9,18,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,30,20,6
1ae8004e-65c0-4d68-8eb7-7e71e99e8173,2024-01-17 00:00:00+00:00,29,M,Mexico,Android,13,1.11.3,es,tiktok,basic,2025-10-14 00:00:00+00:00,0,3,7,0,20,0,0,9,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,28,63,7
1aed56cd-b00e-4cc1-b693-db0f6402a801,2024-09-30 00:00:00+00:00,13,M,Spain,Android,12,1.11.2,en,referral,basic,2025-08-25 00:00:00+00:00,1,0,8,0,55,0,0,5,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,33,103,7
1b049faf-9c4d-459d-9f6d-607c69da7d95,2024-01-17 00:00:00+00:00,20,M,Spain,Android,14,1.10.4,es,organic,none,2025-08-14 00:00:00+00:00,1,2,19,0,148,14,1,5,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,36,77,7
1b0727db-d209-4670-9f3d-29812f1f28ec,2024-02-27 00:00:00+00:00,33,M,United States,Android,12,1.10.3,en,tiktok,basic,2025-05-28 00:00:00+00:00,1,0,15,1,183,4,4,2,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,32,161,7
1b173a6f-5ca3-4bd1-8e2b-3a011da50311,2024-11-07 00:00:00+00:00,26,F,Mexico,Android,14,1.9.2,es,organic,none,2025-10-17 00:00:00+00:00,0,3,6,2,81,0,0,8,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,30,23,7
1b207d53-e87f-49c5-8870-84abec10ee4d,2024-06-27 00:00:00+00:00,32,F,Spain,Android,14,1.12.1,es,organic,none,2025-10-15 00:00:00+00:00,0,4,14,0,113,0,0,12,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,33,16,7
1b314ecb-a745-4c57-884b-4460e5d23419,2024-03-19 00:00:00+00:00,25,M,Colombia,Android,13,1.8.2,es,instagram,premium,2025-10-14 00:00:00+00:00,0,0,2,0,84,0,0,3,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,66,8,7
1b3d3f59-edbb-416c-8188-14dd734d9748,2024-10-20 00:00:00+00:00,38,F,Mexico,iOS,15,1.11.3,es,organic,basic,2025-10-08 00:00:00+00:00,0,1,12,1,43,0,0,9,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,73,18,7
1b3d7ad1-de30-4244-9384-e8d5c6e3869f,2024-04-19 00:00:00+00:00,18,M,Peru,iOS,15,1.9.3,en,organic,none,2025-07-11 00:00:00+00:00,1,4,20,0,92,1,1,13,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,28,148,7
1b40cd6e-bfbc-4fda-8a5c-02140a93a2b9,2024-04-17 00:00:00+00:00,18,F,Spain,iOS,16,1.12.0,es,organic,none,2025-07-03 00:00:00+00:00,1,0,11,0,136,18,18,9,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,31,143,7
1b4c5f70-7958-4ea6-960c-9021515fdbee,2024-09-09 00:00:00+00:00,28,M,United States,Android,13,1.8.3,es,tiktok,none,2025-09-13 00:00:00+00:00,1,2,31,3,113,12,2,11,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,38,96,7
1b51d999-89db-4854-b8ac-f12577503923,2024-03-13 00:00:00+00:00,42,M,Mexico,iOS,17,1.8.2,es,meta_ads,basic,2025-10-18 00:00:00+00:00,0,6,18,3,161,24,24,9,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,26,34,6
1b5575b3-52e3-4c39-a70f-f7789b6add20,2024-11-08 00:00:00+00:00,29,M,Mexico,Android,12,1.13.1,es,organic,none,2025-09-17 00:00:00+00:00,1,2,29,7,215,31,21,13,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,30,63,7
1b61b3f2-96e6-4712-913a-be54329e05ea,2024-04-18 00:00:00+00:00,30,F,Peru,Android,13,1.13.4,en,referral,basic,2025-05-15 00:00:00+00:00,1,2,6,0,138,0,0,10,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,37,182,7
1b6c36d4-9557-4b30-9d8f-89630bfe4ca9,2024-01-08 00:00:00+00:00,25,M,Chile,Android,13,1.8.1,es,meta_ads,basic,2025-09-17 00:00:00+00:00,1,2,8,0,155,0,0,3,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,55,45,7
1b7118e5-c39d-4263-bde7-58688b17a921,2024-02-03 00:00:00+00:00,29,F,Mexico,Android,13,1.12.3,es,meta_ads,none,2025-10-09 00:00:00+00:00,0,3,17,3,170,37,33,12,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,37,27,7
1b800b87-651d-4691-97f5-daf1a6404496,2024-01-06 00:00:00+00:00,29,F,United States,Android,12,1.12.4,en,organic,basic,2025-10-04 00:00:00+00:00,0,4,11,0,220,0,0,8,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,31,48,7
1b911ec5-35db-4b0e-bea1-b22d9a9018bf,2024-06-06 00:00:00+00:00,31,M,Colombia,Android,12,1.12.2,es,organic,none,2025-08-12 00:00:00+00:00,1,3,21,0,20,35,35,12,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,31,73,7
1b9c28c3-69f6-4c1b-a48a-c93819824afd,2024-01-13 00:00:00+00:00,33,M,Mexico,Android,13,1.14.0,es,organic,basic,2025-09-26 00:00:00+00:00,0,7,26,0,173,0,0,4,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,33,142,7
1b9e8d59-f1f3-4752-89ad-4bc949553d25,2025-02-20 00:00:00+00:00,29,M,Mexico,iOS,17,1.13.0,es,meta_ads,premium,2025-09-04 00:00:00+00:00,1,5,26,2,182,24,24,12,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,66,49,7
1baa7142-643f-4ca2-805c-74b0c51fc8d0,2024-04-17 00:00:00+00:00,22,M,Spain,Android,14,1.13.1,es,instagram,none,2025-08-01 00:00:00+00:00,1,2,13,1,24,11,2,11,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,31,95,7
1bbf45ca-3b35-42f8-87bd-1b03fa9e3822,2024-06-20 00:00:00+00:00,30,F,Mexico,Android,12,1.10.4,es,organic,none,2025-09-26 00:00:00+00:00,0,2,10,0,63,26,3,4,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,32,62,7
1bc515ba-6079-4c09-8c49-10c64fa6a830,2025-09-25 00:00:00+00:00,19,Other,Mexico,iOS,16,1.10.1,es,organic,none,2025-09-26 00:00:00+00:00,0,9,14,1,117,19,16,2,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,32,25,7
1bd08c39-8c33-409a-b344-95133a8cf3d0,2024-10-29 00:00:00+00:00,31,M,Chile,Android,13,1.9.4,es,tiktok,basic,2025-04-05 00:00:00+00:00,1,1,13,1,108,0,0,6,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,35,244,7
1be3ed6a-def3-42cd-8948-efb5e71615a8,2024-06-18 00:00:00+00:00,24,F,Mexico,Android,13,1.11.2,es,organic,none,2025-10-16 00:00:00+00:00,0,4,23,2,180,19,14,14,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,34,28,7
1bef8ae3-147b-4d60-93ef-bcaea7ef6b4c,2024-05-31 00:00:00+00:00,26,F,Mexico,Android,13,1.9.2,es,organic,basic,2025-09-14 00:00:00+00:00,1,6,19,2,178,43,24,18,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,35,43,7
1bfa25c3-4b0f-4afe-8281-d6b25d0d23e6,2024-03-27 00:00:00+00:00,42,F,United States,iOS,16,1.14.4,es,organic,basic,2025-10-15 00:00:00+00:00,0,1,18,3,110,0,0,14,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,36,32,7
1c23a342-e71a-47d6-8f96-a1eedb7e0cf1,2024-07-01 00:00:00+00:00,23,M,Peru,Android,12,1.12.3,es,organic,none,2025-09-30 00:00:00+00:00,0,3,17,3,154,28,16,15,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,62,48,7
1c2ea392-1a68-4a49-95bc-d06ce6ad1668,2024-02-16 00:00:00+00:00,27,F,Colombia,iOS,16,1.13.4,es,instagram,basic,2025-10-10 00:00:00+00:00,0,2,17,2,101,23,15,16,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,30,40,7
1c320a8d-e310-4c0b-94ef-1aef76f8ef45,2024-08-07 00:00:00+00:00,29,F,Colombia,Android,13,1.13.3,es,instagram,none,2025-09-15 00:00:00+00:00,1,4,16,1,228,32,22,7,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,60,53,7
1c32227e-0278-402c-bcc4-009e3cc0ffd8,2024-04-18 00:00:00+00:00,28,M,Venezuela,Android,13,1.10.3,es,organic,none,2025-10-09 00:00:00+00:00,0,3,14,5,272,50,49,17,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,60,38,7
1c341a60-869a-495f-8e9d-78fb7fc6c124,2025-10-18 00:00:00+00:00,26,F,United States,Android,14,1.10.3,es,tiktok,none,2025-10-19 00:00:00+00:00,0,2,3,0,133,30,30,11,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,32,2,7
1c4ec56d-aa53-4457-9256-c630721374dd,2024-09-04 00:00:00+00:00,32,F,Colombia,Android,14,1.9.3,es,organic,premium,2025-06-15 00:00:00+00:00,1,6,20,3,161,60,34,10,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,33,161,7
1c50de85-1eb7-4665-a9a4-903134888394,2024-06-28 00:00:00+00:00,13,M,Colombia,Android,13,1.9.3,es,tiktok,none,2025-01-15 00:00:00+00:00,1,0,5,0,65,21,11,1,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,35,280,7
1ca20791-1f30-4390-81af-07215c78743d,2025-10-11 00:00:00+00:00,30,M,Colombia,Android,13,1.13.3,es,organic,basic,2025-10-12 00:00:00+00:00,0,2,9,0,40,0,0,5,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,42,9,7
1cb05c6f-abc1-4758-8de5-4d9c4317416c,2024-05-01 00:00:00+00:00,27,M,Mexico,iOS,17,1.13.3,es,organic,none,2025-04-27 00:00:00+00:00,1,3,15,4,20,28,10,8,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,33,187,7
1cb2b2b3-bed8-4839-9cc7-d394809b23c8,2024-01-31 00:00:00+00:00,27,Other,United States,Android,12,1.10.0,es,organic,none,2025-09-10 00:00:00+00:00,1,2,16,3,128,22,22,9,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,32,61,7
1cb51ce5-0d06-4b03-aca2-fae5e6103ef0,2024-01-06 00:00:00+00:00,13,F,Mexico,Android,14,1.9.4,es,instagram,none,2025-10-14 00:00:00+00:00,0,3,9,1,162,17,17,5,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,31,37,7
1cbb0065-64b2-4fa8-b07b-78b39a9d208e,2024-02-13 00:00:00+00:00,26,F,Mexico,Android,13,1.8.2,en,organic,none,2025-08-11 00:00:00+00:00,1,3,12,0,158,10,10,8,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,37,96,7
1cd56207-c9c6-492a-bd7d-64813d8711af,2024-02-10 00:00:00+00:00,36,M,Colombia,Android,14,1.10.3,es,meta_ads,none,2025-07-06 00:00:00+00:00,1,1,8,0,78,2,2,3,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,67,126,7
1cde4e46-79b6-4f18-91b7-6d7fb1e6b40c,2025-10-20 00:00:00+00:00,26,F,Colombia,Android,12,1.12.3,es,tiktok,none,2025-10-21 00:00:00+00:00,0,2,14,2,83,30,29,8,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,33,0,7
1cf0b904-bd76-450f-87fd-15662ef1fc9c,2024-01-15 00:00:00+00:00,25,F,Peru,Android,14,1.9.2,es,instagram,basic,2025-06-07 00:00:00+00:00,1,3,15,2,106,0,0,8,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,34,140,7
1cfd068c-3e7b-448a-88b8-10614cdec20c,2024-02-22 00:00:00+00:00,21,F,Mexico,Android,14,1.9.1,en,tiktok,none,2025-09-16 00:00:00+00:00,1,3,27,3,167,36,6,21,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,30,107,7
1d012f3c-0317-4cb6-8379-de19c3defa35,2024-05-31 00:00:00+00:00,26,M,Colombia,Android,14,1.10.3,en,organic,none,2025-10-17 00:00:00+00:00,0,6,7,1,106,29,25,8,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,67,36,7
1d0b9f45-187a-4cd4-9cd5-4b338778aaf1,2024-02-18 00:00:00+00:00,27,M,Colombia,Android,14,1.9.4,es,tiktok,none,2025-10-12 00:00:00+00:00,0,2,6,0,51,0,0,2,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,62,23,7
1d17094b-a5aa-490a-a2ad-12a15a0a0c66,2025-02-04 00:00:00+00:00,50,F,Mexico,Android,14,1.13.1,es,instagram,none,2025-10-17 00:00:00+00:00,0,2,4,0,20,26,17,4,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,64,97,7
1d20fa25-71d3-4e16-b508-d79f987cdabf,2025-06-15 00:00:00+00:00,23,M,Colombia,iOS,15,1.12.2,es,referral,basic,2025-06-16 00:00:00+00:00,1,7,19,2,147,0,0,11,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,37,127,7
1d26b864-40c5-4f38-8caf-6d651fb91a21,2024-05-01 00:00:00+00:00,20,F,Colombia,Android,12,1.11.2,es,meta_ads,none,2025-05-30 00:00:00+00:00,1,4,19,2,164,35,-1,14,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,32,164,7
1d2b8551-ab2d-4914-81d1-58a66f98be57,2024-01-24 00:00:00+00:00,27,M,Venezuela,Android,12,1.10.0,es,instagram,basic,2025-10-11 00:00:00+00:00,0,2,15,2,83,0,0,9,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,35,13,7
