user_id,proba_churn,pred_churn,threshold_used,model_file,scored_at_utc,signup_date,age,gender,country,device,os_version,app_version,language,acquisition_channel,subscription_type,last_active_date,sessions_7d,views,likes,avg_watch_time_sec,credits_purchased,credits_spent,episodes_completed,top_show_id,top_show_title,top_show_genre,top_show_launch_date,top_show_episode_count,bucket,churn_percentile,risk_segment
1c320a8d-e310-4c0b-94ef-1aef76f8ef45,0.9999999998844078,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-08-07 00:00:00+00:00,29,F,Colombia,Android,13,1.13.3,es,instagram,none,2025-09-15 00:00:00+00:00,4,16,1,228,32,22,7,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.9, 1.0]",53.480000000000004,Medium Risk
1c32227e-0278-402c-bcc4-009e3cc0ffd8,0.999999999256947,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-04-18 00:00:00+00:00,28,M,Venezuela,Android,13,1.10.3,es,organic,none,2025-10-09 00:00:00+00:00,3,14,5,272,50,49,17,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,"(0.9, 1.0]",49.059999999999995,Medium Risk
1c341a60-869a-495f-8e9d-78fb7fc6c124,0.9873326953931616,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-10-18 00:00:00+00:00,26,F,United States,Android,14,1.10.3,es,tiktok,none,2025-10-19 00:00:00+00:00,2,3,0,133,30,30,11,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,"(0.9, 1.0]",4.36,Low Risk
1c4ec56d-aa53-4457-9256-c630721374dd,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-09-04 00:00:00+00:00,32,F,Colombia,Android,14,1.9.3,es,organic,premium,2025-06-15 00:00:00+00:00,6,20,3,161,60,34,10,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",89.67,High Risk
1c50de85-1eb7-4665-a9a4-903134888394,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-06-28 00:00:00+00:00,13,M,Colombia,Android,13,1.9.3,es,tiktok,none,2025-01-15 00:00:00+00:00,0,5,0,65,21,11,1,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",89.67,High Risk
1ca20791-1f30-4390-81af-07215c78743d,0.712100714872237,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-10-11 00:00:00+00:00,30,M,Colombia,Android,13,1.13.3,es,organic,basic,2025-10-12 00:00:00+00:00,2,9,0,40,0,0,5,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.7, 0.8]",1.0,Low Risk
1cb05c6f-abc1-4758-8de5-4d9c4317416c,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-05-01 00:00:00+00:00,27,M,Mexico,iOS,17,1.13.3,es,organic,none,2025-04-27 00:00:00+00:00,3,15,4,20,28,10,8,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,"(0.9, 1.0]",89.67,High Risk
1cb2b2b3-bed8-4839-9cc7-d394809b23c8,0.999999999854863,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-31 00:00:00+00:00,27,Other,United States,Android,12,1.10.0,es,organic,none,2025-09-10 00:00:00+00:00,2,16,3,128,22,22,9,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,"(0.9, 1.0]",53.04,Medium Risk
1cb51ce5-0d06-4b03-aca2-fae5e6103ef0,0.9999999596348382,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-06 00:00:00+00:00,13,F,Mexico,Android,14,1.9.4,es,instagram,none,2025-10-14 00:00:00+00:00,3,9,1,162,17,17,5,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,"(0.9, 1.0]",37.76,Low Risk
1cbb0065-64b2-4fa8-b07b-78b39a9d208e,0.9999999999999968,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-02-13 00:00:00+00:00,26,F,Mexico,Android,13,1.8.2,en,organic,none,2025-08-11 00:00:00+00:00,3,12,0,158,10,10,8,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,"(0.9, 1.0]",74.14,Medium Risk
1cd56207-c9c6-492a-bd7d-64813d8711af,0.9999999999999998,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-02-10 00:00:00+00:00,36,M,Colombia,Android,14,1.10.3,es,meta_ads,none,2025-07-06 00:00:00+00:00,1,8,0,78,2,2,3,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,"(0.9, 1.0]",78.52,Medium Risk
1cde4e46-79b6-4f18-91b7-6d7fb1e6b40c,0.9336805725286154,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-10-20 00:00:00+00:00,26,F,Colombia,Android,12,1.12.3,es,tiktok,none,2025-10-21 00:00:00+00:00,2,14,2,83,30,29,8,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,"(0.9, 1.0]",2.4,Low Risk
1cf0b904-bd76-450f-87fd-15662ef1fc9c,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-15 00:00:00+00:00,25,F,Peru,Android,14,1.9.2,es,instagram,basic,2025-06-07 00:00:00+00:00,3,15,2,106,0,0,8,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",89.67,High Risk
1cfd068c-3e7b-448a-88b8-10614cdec20c,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-02-22 00:00:00+00:00,21,F,Mexico,Android,14,1.9.1,en,tiktok,none,2025-09-16 00:00:00+00:00,3,27,3,167,36,6,21,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,"(0.9, 1.0]",89.67,High Risk
1d012f3c-0317-4cb6-8379-de19c3defa35,0.9999943876230892,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-05-31 00:00:00+00:00,26,M,Colombia,Android,14,1.10.3,en,organic,none,2025-10-17 00:00:00+00:00,6,7,1,106,29,25,8,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,"(0.9, 1.0]",22.98,Low Risk
1d0b9f45-187a-4cd4-9cd5-4b338778aaf1,0.9898405284657796,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-02-18 00:00:00+00:00,27,M,Colombia,Android,14,1.9.4,es,tiktok,none,2025-10-12 00:00:00+00:00,2,6,0,51,0,0,2,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.9, 1.0]",4.859999999999999,Low Risk
1d17094b-a5aa-490a-a2ad-12a15a0a0c66,0.9999999999823056,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-02-04 00:00:00+00:00,50,F,Mexico,Android,14,1.13.1,es,instagram,none,2025-10-17 00:00:00+00:00,2,4,0,20,26,17,4,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,"(0.9, 1.0]",57.48,Medium Risk
1d20fa25-71d3-4e16-b508-d79f987cdabf,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-06-15 00:00:00+00:00,23,M,Colombia,iOS,15,1.12.2,es,referral,basic,2025-06-16 00:00:00+00:00,7,19,2,147,0,0,11,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,"(0.9, 1.0]",89.67,High Risk
1d26b864-40c5-4f38-8caf-6d651fb91a21,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-05-01 00:00:00+00:00,20,F,Colombia,Android,12,1.11.2,es,meta_ads,none,2025-05-30 00:00:00+00:00,4,19,2,164,35,-1,14,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",89.67,High Risk
1d2b8551-ab2d-4914-81d1-58a66f98be57,0.9909491989504776,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-24 00:00:00+00:00,27,M,Venezuela,Android,12,1.10.0,es,instagram,basic,2025-10-11 00:00:00+00:00,2,15,2,83,0,0,9,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",5.06,Low Risk
1d2bc035-128c-4251-a45b-5c36a350b650,0.9999999999998244,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-31 00:00:00+00:00,31,F,Mexico,Android,14,1.13.4,es,instagram,none,2025-09-22 00:00:00+00:00,1,20,1,79,14,5,4,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",67.36,Medium Risk
1d4f0a6c-0a58-4aad-8efc-eb1c1f895930,0.9999999994949392,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-09-06 00:00:00+00:00,30,M,Colombia,Android,13,1.12.3,es,organic,none,2025-10-02 00:00:00+00:00,0,4,1,87,0,0,8,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.9, 1.0]",50.019999999999996,Medium Risk
1d59e9aa-ed74-4302-acd3-65c7515076d3,0.9999999018363908,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-07-15 00:00:00+00:00,25,F,Colombia,Android,13,1.12.4,es,organic,none,2025-09-20 00:00:00+00:00,6,19,3,128,22,9,7,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,"(0.9, 1.0]",35.099999999999994,Low Risk
1d8d1af0-dd7d-4ddd-b271-750888c7d337,0.9999999999998814,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-09-23 00:00:00+00:00,20,M,Spain,Android,12,1.9.1,es,organic,none,2025-08-15 00:00:00+00:00,7,23,4,95,29,29,12,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,"(0.9, 1.0]",68.2,Medium Risk
1d947bf4-f3b0-4a16-b421-50452c480903,0.9999999999999992,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-04-07 00:00:00+00:00,27,M,Mexico,Android,12,1.8.2,es,organic,none,2025-09-13 00:00:00+00:00,4,11,1,20,20,20,2,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.9, 1.0]",76.55,Medium Risk
1dabe925-db2e-4535-821b-128837334c69,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-08-20 00:00:00+00:00,16,M,United States,Android,13,1.12.0,en,instagram,none,2025-02-10 00:00:00+00:00,1,6,0,172,22,17,6,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,"(0.9, 1.0]",89.67,High Risk
1dc1f131-ab3d-4c9c-9fde-10429ec6ff41,0.9999999999841456,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-04-06 00:00:00+00:00,19,M,Spain,Android,14,1.8.4,es,organic,none,2025-10-07 00:00:00+00:00,3,5,0,20,1,-17,6,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.9, 1.0]",57.76,Medium Risk
1de24c51-e518-4157-9cce-6721edf98fb0,0.7525833779398634,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-06-23 00:00:00+00:00,33,F,Colombia,Android,14,1.11.0,es,organic,basic,2025-10-18 00:00:00+00:00,1,13,2,50,0,0,11,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.7, 0.8]",1.16,Low Risk
1de3424e-7598-4735-af6a-7972cdec21dd,0.9995716045602816,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-02-20 00:00:00+00:00,25,F,Mexico,Android,13,1.14.2,es,referral,none,2025-10-18 00:00:00+00:00,6,20,4,218,41,22,14,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",11.14,Low Risk
1de7018c-e660-4daf-ae26-5bad51b95e2a,0.9999999999999978,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-25 00:00:00+00:00,33,M,Spain,Android,12,1.14.3,es,meta_ads,none,2025-09-06 00:00:00+00:00,0,12,0,20,25,14,1,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,"(0.9, 1.0]",74.77000000000001,Medium Risk
1e0120e7-febc-47b5-bd5d-425a7fee6310,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-04-08 00:00:00+00:00,26,F,Colombia,Android,14,1.10.1,es,organic,premium,2025-06-11 00:00:00+00:00,5,11,0,99,0,0,6,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",89.67,High Risk
1e197084-824c-4b84-b6b6-c7f4cb80ce96,0.999959148308668,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-01-07 00:00:00+00:00,26,M,Peru,Android,14,1.12.3,es,organic,none,2025-10-11 00:00:00+00:00,2,5,1,20,40,28,0,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,"(0.9, 1.0]",17.22,Low Risk
1e1c55b0-15e2-4f95-8802-cca3ee0a2043,0.9999998865676908,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-11-19 00:00:00+00:00,30,M,Venezuela,iOS,17,1.12.3,es,organic,none,2025-10-09 00:00:00+00:00,3,15,2,170,23,8,12,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.9, 1.0]",34.5,Low Risk
1e231d29-29e3-4cdf-9197-c312a55cc062,0.9999999999999776,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-08-28 00:00:00+00:00,24,M,Colombia,Android,14,1.10.0,es,organic,none,2025-10-09 00:00:00+00:00,4,12,2,210,17,4,8,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.9, 1.0]",71.12,Medium Risk
1e2fb1e5-33ea-4daa-ac23-dd37ac95d016,0.9153508126442031,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-10-14 00:00:00+00:00,20,M,Mexico,Android,14,1.12.1,es,organic,none,2025-10-15 00:00:00+00:00,2,9,1,120,10,-3,13,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",2.1,Low Risk
1e4afcee-fdad-4e6f-8118-9f8cb148314e,0.9999999999955942,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-09-29 00:00:00+00:00,34,F,Mexico,Android,12,1.12.4,es,referral,premium,2025-09-12 00:00:00+00:00,0,20,3,174,0,0,19,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",60.6,Medium Risk
1e516cf0-6342-4c4f-adca-e80e4dca1fe5,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-23 00:00:00+00:00,42,F,Colombia,Android,13,1.12.4,es,tiktok,none,2025-05-27 00:00:00+00:00,5,12,2,137,0,0,10,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,"(0.9, 1.0]",89.67,High Risk
1e61f809-1f47-4e46-abc7-c028eb0a4018,0.9999999999996698,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-12 00:00:00+00:00,28,F,Mexico,Android,12,1.12.1,es,organic,premium,2025-10-04 00:00:00+00:00,1,11,0,97,0,0,12,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",66.0,Medium Risk
1e686583-cb59-4e16-b028-d122703b5419,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-01 00:00:00+00:00,40,F,Venezuela,Android,14,1.12.3,es,tiktok,none,2025-09-21 00:00:00+00:00,3,21,5,82,25,24,3,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,"(0.9, 1.0]",89.67,High Risk
1e72b141-9a6f-4b88-94c7-c6bcb05f2839,0.9947343510837016,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-09-29 00:00:00+00:00,32,M,Mexico,Android,14,1.11.3,es,organic,none,2025-10-16 00:00:00+00:00,1,17,1,137,10,-9,12,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,"(0.9, 1.0]",6.239999999999999,Low Risk
1e7dd06b-55ff-45e1-b6da-12b8390d1f1d,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-29 00:00:00+00:00,35,M,Peru,Android,13,1.10.2,es,tiktok,basic,2025-05-25 00:00:00+00:00,3,16,2,112,0,0,11,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,"(0.9, 1.0]",89.67,High Risk
1e94d3a9-6653-4654-944d-1edc70d5cb4d,0.9999999999999148,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-04-04 00:00:00+00:00,34,M,Peru,iOS,15,1.12.3,es,instagram,none,2025-08-23 00:00:00+00:00,2,7,1,227,33,16,11,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,"(0.9, 1.0]",68.83,Medium Risk
1e961253-1561-4724-ba55-804e9b34deb1,0.9999997989546844,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-03-19 00:00:00+00:00,24,M,Mexico,Android,14,1.10.0,es,organic,none,2025-10-12 00:00:00+00:00,3,16,0,118,37,21,10,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,"(0.9, 1.0]",33.040000000000006,Low Risk
1e9867a5-94f6-4564-8ef3-7dccc85603ec,0.9999999996724398,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-31 00:00:00+00:00,23,M,Argentina,Android,13,1.11.4,es,meta_ads,none,2025-09-07 00:00:00+00:00,3,20,2,269,21,21,8,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,"(0.9, 1.0]",50.88,Medium Risk
1e9a6437-59ef-41a2-bfb6-86fb5cf77695,0.9999998393019044,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-06-14 00:00:00+00:00,28,M,Chile,iOS,16,1.10.1,es,tiktok,basic,2025-09-23 00:00:00+00:00,2,22,3,90,13,13,9,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.9, 1.0]",33.660000000000004,Low Risk
1eb29295-58c5-4f2b-be78-ff643d1c81c6,0.9973439984718226,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-22 00:00:00+00:00,14,M,Chile,Android,12,1.10.0,es,instagram,none,2024-06-16 00:00:00+00:00,2,9,0,46,20,15,7,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.9, 1.0]",7.5600000000000005,Low Risk
1ec454fd-4350-40a0-b47f-a24e5295dd98,0.9999999541992752,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-06 00:00:00+00:00,23,F,Colombia,Android,14,1.13.4,es,meta_ads,none,2025-10-17 00:00:00+00:00,3,19,2,174,1,0,14,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,"(0.9, 1.0]",37.24,Low Risk
1ec7540e-fc63-47c7-aced-63ff81fadfed,0.99977544112143,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-31 00:00:00+00:00,36,Other,Colombia,Android,12,1.13.1,es,organic,none,2025-10-05 00:00:00+00:00,0,6,0,39,28,24,5,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,"(0.9, 1.0]",12.659999999999998,Low Risk
1ec87413-2b43-494f-8e82-92e128b10f3d,0.99737772152823,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-11-12 00:00:00+00:00,31,M,Mexico,Android,13,1.12.0,es,tiktok,none,2025-10-21 00:00:00+00:00,2,7,0,116,0,0,4,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,"(0.9, 1.0]",7.580000000000001,Low Risk
1ec94f42-eb5d-4b91-900c-fa79e2f6c47a,0.999999999999386,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-05-21 00:00:00+00:00,15,M,United States,Android,14,1.8.0,es,organic,none,2025-08-09 00:00:00+00:00,2,17,2,88,40,34,3,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,"(0.9, 1.0]",64.94,Medium Risk
1ec9dfd4-f74b-44f5-824e-389f7052316b,0.9999999999369096,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-07-18 00:00:00+00:00,27,M,Mexico,Android,14,1.9.4,es,tiktok,none,2025-08-10 00:00:00+00:00,2,13,3,42,21,14,7,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,"(0.9, 1.0]",54.66,Medium Risk
1eccf9a1-b069-43fc-9fba-a02da6333b82,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-09-19 00:00:00+00:00,33,M,Mexico,Android,14,1.8.3,es,tiktok,none,2025-09-03 00:00:00+00:00,1,17,0,107,20,12,8,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,"(0.9, 1.0]",89.67,High Risk
1ee75a13-0d18-4665-822d-d4013e0e68b8,0.9999995262864252,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-27 00:00:00+00:00,35,M,Mexico,Android,12,1.12.0,es,organic,none,2025-10-05 00:00:00+00:00,1,12,0,201,24,24,6,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,"(0.9, 1.0]",30.5,Low Risk
1ee846f4-7e87-4bfe-8cec-9fbb299d30b4,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-04-23 00:00:00+00:00,37,F,Mexico,iOS,17,1.13.0,pt,tiktok,basic,2025-09-25 00:00:00+00:00,4,13,2,182,25,19,17,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,"(0.9, 1.0]",89.67,High Risk
1eede297-7f07-4845-b971-5e308e7f65b9,0.9999999999985802,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-15 00:00:00+00:00,24,F,Colombia,iOS,17,1.8.1,es,tiktok,none,2025-09-16 00:00:00+00:00,0,21,3,267,60,40,15,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",63.1,Medium Risk
1ef86e16-c41c-42f9-9408-400eb26f97bd,0.9999999931822467,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-16 00:00:00+00:00,29,F,Colombia,Android,14,1.10.2,es,organic,basic,2025-10-15 00:00:00+00:00,2,19,3,159,19,18,7,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,"(0.9, 1.0]",43.36,Medium Risk
1effb748-ed2a-4af8-a46b-574368364aa0,0.999999999995504,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-11-07 00:00:00+00:00,23,M,Mexico,iOS,17,1.13.3,es,google_ads,basic,2025-10-18 00:00:00+00:00,3,29,4,250,0,0,16,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,"(0.9, 1.0]",60.519999999999996,Medium Risk
1f0a3c0e-5622-4f23-a898-034f44beed1e,0.999999948808088,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-31 00:00:00+00:00,33,F,Chile,Android,14,1.14.1,en,google_ads,basic,2025-10-16 00:00:00+00:00,4,13,3,239,0,0,19,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,"(0.9, 1.0]",36.980000000000004,Low Risk
1f176973-3997-4886-aee6-5e2fa8d80973,0.9999691028150074,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-10 00:00:00+00:00,31,F,Colombia,Android,14,1.9.1,es,meta_ads,none,2025-09-30 00:00:00+00:00,1,10,0,152,5,-15,1,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,"(0.9, 1.0]",17.88,Low Risk
1f267d2f-1877-45cc-8778-42e241661bbd,0.999999999847591,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-06-12 00:00:00+00:00,25,F,Mexico,Android,12,1.14.3,es,tiktok,none,2025-09-10 00:00:00+00:00,2,14,1,171,24,24,13,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,"(0.9, 1.0]",52.88,Medium Risk
1f3b1780-b0ad-4155-a99c-b6fabc7fe0e8,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-07-22 00:00:00+00:00,20,M,Colombia,Android,12,1.10.1,en,referral,none,2025-07-29 00:00:00+00:00,1,14,2,117,24,1,8,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.9, 1.0]",89.67,High Risk
1f3fbc09-f004-4768-94ca-858f38acf1d2,0.9997573963333132,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-09-30 00:00:00+00:00,25,F,Mexico,iOS,16,1.8.0,es,meta_ads,basic,2025-10-01 00:00:00+00:00,6,16,2,156,0,0,14,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",12.46,Low Risk
